stat_nm,stat_id,chger_id,charger_type,addr,lat,lon,use_time,busi_id,busi_nm,busi_call,chger_stat,stat_upd_dt,power_type,city_do_cd,parking_free_yn,stat_note,limit_yn,limit_detail,del_yn,del_detail
석관동두산위브아파트1,EV000027,1,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61376388,127.0689945,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
석관동두산위브아파트1,EV000027,2,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61376388,127.0689945,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,3,2.02E+13,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
석관동두산위브아파트1,EV000027,3,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61376388,127.0689945,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
석관동두산위브아파트2,EV001810,1,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61308185,127.0674127,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
석관동두산위브아파트2,EV001810,2,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61308185,127.0674127,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
석관동두산위브아파트2,EV001810,3,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61308185,127.0674127,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,3,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
석관동두산위브아파트3,EV001811,1,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61320715,127.0688513,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
석관동두산위브아파트3,EV001811,2,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61320715,127.0688513,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
석관동두산위브아파트3,EV001811,3,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61320715,127.0688513,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
석관동두산위브아파트4,EV001812,1,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61376388,127.0689945,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
석관동두산위브아파트4,EV001812,2,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61376388,127.0689945,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
석관동두산위브아파트4,EV001812,3,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61376388,127.0689945,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
석관동두산위브아파트5,EV001813,1,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61271167,127.0687489,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
석관동두산위브아파트5,EV001813,2,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61271167,127.0687489,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
석관동두산위브아파트5,EV001813,3,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61271167,127.0687489,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
석관동두산위브아파트6,EV001814,1,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61213017,127.0693599,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
석관동두산위브아파트6,EV001814,2,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61213017,127.0693599,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
석관동두산위브아파트6,EV001814,3,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61213017,127.0693599,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
석관동두산위브아파트7,EV001815,1,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61376388,127.0689945,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
석관동두산위브아파트7,EV001815,2,완속,"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)",37.61376388,127.0689945,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
샹그레빌아파트,KL002000,1,완속,서울특별시 성북구 회기로5길 100,37.5963376,127.0413542,24시간 이용가능,KL,(주)클린일렉스,1811-1350,9,,,11,Y,,N,,N,
샹그레빌아파트,KL002000,2,완속,서울특별시 성북구 회기로5길 100,37.5963376,127.0413542,24시간 이용가능,KL,(주)클린일렉스,1811-1350,9,,,11,Y,,N,,N,
월곡2SH빌,RE000065,1,완속,서울특별시 성북구 회기로5길 142,37.598,127.042,24시간,RE,레드이엔지,02-963-8800,4,2.02E+13,,11,Y,,N,거주자외 출입제한,N,
월곡2SH빌,RE000065,2,완속,서울특별시 성북구 회기로5길 142,37.598,127.042,24시간,RE,레드이엔지,02-963-8800,4,2.02E+13,,11,Y,,N,거주자외 출입제한,N,
가락쌍용1차 아파트,KP000687,1,급속,서울특별시 송파구 가락동 동남로 193,37.49469877,127.1292251,24시간,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
가락쌍용1차 아파트,KP000687,2,급속,서울특별시 송파구 가락동 동남로 193,37.49469877,127.1292251,24시간,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
가락쌍용1차 아파트,KP000687,3,완속,서울특별시 송파구 가락동 동남로 193,37.49469877,127.1292251,24시간,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
가락쌍용1차 아파트,KP000687,4,완속,서울특별시 송파구 가락동 동남로 193,37.49469877,127.1292251,24시간,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
가락쌍용1차 아파트,KP000687,5,완속,서울특별시 송파구 가락동 동남로 193,37.49469877,127.1292251,24시간,KP,한국전력,null,3,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
가락쌍용1차 아파트,KP000687,6,완속,서울특별시 송파구 가락동 동남로 193,37.49469877,127.1292251,24시간,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
송파성원상떼빌,KP000691,1,급속,서울특별시 송파구 가락동 송파대로28길 27,37.494885,127.120093,24시간,KP,한국전력,null,3,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
송파성원상떼빌,KP000691,2,완속,서울특별시 송파구 가락동 송파대로28길 27,37.494885,127.120093,24시간,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
송파성원상떼빌,KP000691,3,완속,서울특별시 송파구 가락동 송파대로28길 27,37.494885,127.120093,24시간,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
가락우성2차 아파트,KP000688,1,완속,서울특별시 송파구 가락동 중대로12길 35,37.49201421,127.1254709,24시간,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
서울 송파구 가락로 267 (저압수용가),SF000327,1,완속,서울특별시 송파구 가락로 267,37.51187399,127.1190178,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,2.02E+13,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
서울 송파구 가락로21길 4-21 (저압수용가),SF000577,1,완속,서울특별시 송파구 가락로21길 4-21,37.50357,127.111206,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,2.02E+13,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,
거여2동 주민센터,KP003259,1,급속,서울특별시 송파구 거마로2길 19(거여동),37.49356438,127.1469699,24시간 이용가능,KP,한국전력,1899-2100,3,2.02E+13,,11,Y,,N,,N,
쌍용스윗닷홈 거여1차 아파트,KP003604,1,완속,서울특별시 송파구 거여동 28,37.49182577,127.1467064,,KP,한국전기차충전서비스,1899-2100,2,2.02E+13,,11,Y,,Y,입주자외 출입제한 (긴급상황 이용가능),N,
쌍용스윗닷홈 거여1차 아파트,KP003604,2,완속,서울특별시 송파구 거여동 28,37.49182577,127.1467064,,KP,한국전기차충전서비스,1899-2100,2,2.02E+13,,11,Y,,Y,입주자외 출입제한 (긴급상황 이용가능),N,
거여5단지 아파트,KP001264,2,완속,서울특별시 송파구 거여동 양산로4길 16 ,37.48920959,127.1449645,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
거여5단지 아파트,KP001264,3,완속,서울특별시 송파구 거여동 양산로4길 16 ,37.48920959,127.1449645,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
거여5단지 아파트,KP001264,4,완속,서울특별시 송파구 거여동 양산로4길 16 ,37.48920959,127.1449645,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
거여4단지 아파트,KP001263,2,완속,서울특별시 송파구 거여동 양산로4길 8 ,37.48958633,127.1433913,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
거여4단지 아파트,KP001263,3,완속,서울특별시 송파구 거여동 양산로4길 8 ,37.48958633,127.1433913,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
거여4단지 아파트,KP001263,4,완속,서울특별시 송파구 거여동 양산로4길 8 ,37.48958633,127.1433913,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
거여1단지 아파트,KP001262,1,급속,서울특별시 송파구 거여동 양산로8길 8 ,37.49091479,127.1445653,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
거여1단지 아파트,KP001262,2,완속,서울특별시 송파구 거여동 양산로8길 8 ,37.49091479,127.1445653,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
거여1단지 아파트,KP001262,3,완속,서울특별시 송파구 거여동 양산로8길 8 ,37.49091479,127.1445653,,KP,한국전력,null,3,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
거여1단지 아파트,KP001262,4,완속,서울특별시 송파구 거여동 양산로8길 8 ,37.49091479,127.1445653,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
거여1단지 아파트,KP001262,5,완속,서울특별시 송파구 거여동 양산로8길 8 ,37.49091479,127.1445653,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
서울시 송파구 문정1동주민센터,PI000707,1,완속,서울특별시 송파구 동남로 116,37.490073,127.1241831,평일 09:00 ~ 18:00,PI,차지비,1600-4047,2,2.02E+13,,11,Y,,N,,N,
우리주유소,GS000077,1,급속,서울특별시 송파구 동남로 153,37.492377,127.127407,24시간 이용가능,GS,GS칼텍스,1544-5151,9,,,11,Y,,N,,N,
우리주유소,GS000077,2,급속,서울특별시 송파구 동남로 153,37.492377,127.127407,24시간 이용가능,GS,GS칼텍스,1544-5151,9,,,11,Y,,N,,N,
쌍용프라자,HE192181,1,완속,서울특별시 송파구 동남로 189,37.494626,127.12983,07:00~23:00,HE,한국전기차충전서비스,1522-1782,2,2.02E+13,,11,Y,,N,,N,
쌍용프라자,HE192181,2,완속,서울특별시 송파구 동남로 189,37.494626,127.12983,07:00~23:00,HE,한국전기차충전서비스,1522-1782,3,2.02E+13,,11,Y,,N,,N,
쌍용프라자,HE192181,3,완속,서울특별시 송파구 동남로 189,37.494626,127.12983,07:00~23:00,HE,한국전기차충전서비스,1522-1782,2,2.02E+13,,11,Y,,N,,N,
쌍용프라자,HE192181,4,완속,서울특별시 송파구 동남로 189,37.494626,127.12983,07:00~23:00,HE,한국전기차충전서비스,1522-1782,2,2.02E+13,,11,Y,,N,,N,
래미안파크팰리스-106동,PW000685,1,완속,서울특별시 송파구 동남로 225,37.498143,127.1324022,24시간 이용가능,PW,파워큐브,1833-8017,9,,,11,Y,,Y,거주자외 출입제한,N,
래미안파크팰리스-106동,PW000685,3,완속,서울특별시 송파구 동남로 225,37.498143,127.1324022,24시간 이용가능,PW,파워큐브,1833-8017,2,2.02E+13,,11,Y,,Y,거주자외 출입제한,N,
래미안파크팰리스-109동,PW010048,1,급속,서울특별시 송파구 동남로 225,37.49800545,127.1308683,24시간 이용가능,PW,파워큐브,1833-8017,1,2.02E+13,,11,Y,,Y,거주자외 출입제한,N,
송파호반베르디움더퍼스트,CV000639,1,완속,서울특별시 송파구 동남로 342,37.505558,127.139866,24시간 이용가능,CV,대영채비㈜,1522-2573,2,2.02E+13,,11,Y,,N,,N,
송파호반베르디움더퍼스트,CV000639,2,완속,서울특별시 송파구 동남로 342,37.505558,127.139866,24시간 이용가능,CV,대영채비㈜,1522-2573,2,2.02E+13,,11,Y,,N,,N,
송파호반베르디움더퍼스트,CV000639,3,완속,서울특별시 송파구 동남로 342,37.505558,127.139866,24시간 이용가능,CV,대영채비㈜,1522-2573,2,2.02E+13,,11,Y,,N,,N,
송파호반베르디움더퍼스트,CV000639,4,완속,서울특별시 송파구 동남로 342,37.505558,127.139866,24시간 이용가능,CV,대영채비㈜,1522-2573,2,2.02E+13,,11,Y,,N,,N,
송파호반베르디움더퍼스트,CV000639,5,완속,서울특별시 송파구 동남로 342,37.505558,127.139866,24시간 이용가능,CV,대영채비㈜,1522-2573,2,2.02E+13,,11,Y,,N,,N,
송파호반베르디움더퍼스트,CV000639,6,완속,서울특별시 송파구 동남로 342,37.505558,127.139866,24시간 이용가능,CV,대영채비㈜,1522-2573,2,2.02E+13,,11,Y,,N,,N,
송파호반베르디움더퍼스트,CV000639,7,완속,서울특별시 송파구 동남로 342,37.505558,127.139866,24시간 이용가능,CV,대영채비㈜,1522-2573,2,2.02E+13,,11,Y,,N,,N,
가락풍림아파트,EZ200297,1,완속,서울특별시 송파구 동남로9길 39,37.4956766,127.1265069,24시간 이용가능,EZ,(주)차지인,1577-8961,9,,,11,N,,N,거주자외 출입제한,N,
가락풍림아파트,EZ200297,2,완속,서울특별시 송파구 동남로9길 39,37.4956766,127.1265069,24시간 이용가능,EZ,(주)차지인,1577-8961,9,,,11,N,,N,거주자외 출입제한,N,
송파파크데일1단지 아파트,KP000524,1,급속,서울특별시 송파구 마천동 성내천로37길 37,37.49878666,127.1581012,24시간,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
송파파크데일1단지 아파트,KP000524,2,완속,서울특별시 송파구 마천동 성내천로37길 37,37.49878666,127.1581012,24시간,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
